NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
NULL,,,B,,,,0,NULL,NULL
